0,49416.99884705613,43.72481448559371,6.9991
1,8982.27750785873,43.72481448559371,7.36296
2,1535.7258464365536,40.46521849984976,8.37118
3,853.5015870504529,38.02603595111863,9.52296
4,583.8162024960408,38.02603595111863,10.96582
5,813.6044105667107,38.02603595111863,12.82808
6,610.5391600192746,38.02603595111863,15.12308
7,586.9407123889025,37.11007076558968,18.0169
8,490.75784717234836,27.92663023273974,21.3535
9,583.2101489957579,27.92663023273974,25.27474
10,467.6019701478228,24.52816947736926,30.5932
11,540.1687384256182,24.52816947736926,38.10514
12,786.321935407367,24.52816947736926,47.84096
13,851.497225811658,22.348146928592854,59.52764
14,2247.7437031854593,22.330901178160204,74.29908
15,768.777417291974,21.68033341312337,93.52254
16,212.1273695907268,21.68033341312337,113.71466
17,235.8458560930419,16.74029059607937,133.6458
18,517.1701179398366,16.74029059607937,155.885
19,632.2246964805697,16.7267854989295,179.14734
20,685.2132802640268,12.70574849476302,201.83158
21,378.49544023239963,12.70574849476302,221.5906
22,1011.5931523727252,10.452454468434686,233.56436
23,107065.61466171805,9.924563082055059,248.75876
24,106888.42222952383,9.922270164508738,280.15686
25,276190.4126830928,8.94538301538759,333.56054
26,1539.6619745329335,8.18552467047,404.7284
27,416.85539674047845,8.129455803239885,459.41774
28,636.5448196083746,7.044556697401134,498.87872
29,807.9494538624833,6.678610957344032,542.8411
30,1.118098416715638E7,6.6459961681343795,603.10758
31,16723.263854862656,6.539915704628074,722.5478
32,1.5350523312679773E7,6.159609807278931,843.69418
33,133518.01485157397,6.144453697795026,838.64446
34,3825.090206062828,6.060321288702745,865.12256
35,1214.3552945807974,5.656583630197513,1037.94486
36,2999.609198745944,5.610830477374776,1290.16906
37,903.5713242398307,5.5464198501798325,1445.40296
38,2280.8604800866574,5.417305675830205,1563.94668
39,2083.154447886848,5.247330326362258,1692.39764
40,855.6498996438285,5.247330326362258,1799.77976
41,4040.013563227746,4.845812119561444,1948.98446
42,18697.520934709115,4.841850127045104,1859.52244
43,1194.0299552784086,4.822014268746102,1731.70384
44,2438.8725058653613,3.6974157876981764,1851.3922
45,7611.686816110055,3.6974157876981764,2081.66964
46,2085.5899254471465,3.5796849543550557,2134.49924
